gene	Pn	Ps
ENSG00000126337	2	1
ENSG00000126391	0	3
ENSG00000126456	1	0
ENSG00000126458	0	1
ENSG00000126460	2	1
ENSG00000126464	0	4
ENSG00000126467	1	0
ENSG00000126500	0	6
ENSG00000126545	1	0
ENSG00000126561	0	1
ENSG00000126583	0	1
ENSG00000126602	2	0
ENSG00000126603	0	1
ENSG00000126653	0	1
ENSG00000126705	0	1
ENSG00000126773	3	4
ENSG00000126775	0	1
ENSG00000126787	1	2
ENSG00000126790	1	1
ENSG00000126803	0	1
ENSG00000126804	0	2
ENSG00000126822	1	3
ENSG00000126838	5	5
ENSG00000126856	2	0
ENSG00000126858	0	1
ENSG00000126860	0	1
ENSG00000126861	1	0
ENSG00000126870	2	2
ENSG00000126878	1	1
ENSG00000126882	0	1
ENSG00000126883	1	1
ENSG00000126934	0	2
ENSG00000127022	1	0
ENSG00000127054	1	3
ENSG00000127084	0	2
ENSG00000127124	1	2
ENSG00000127152	0	1
ENSG00000127220	1	2
ENSG00000127241	0	2
ENSG00000127249	1	3
ENSG00000127311	3	2
ENSG00000127324	2	0
ENSG00000127325	1	2
ENSG00000127329	4	5
ENSG00000127334	1	1
ENSG00000127362	0	1
ENSG00000127364	3	0
ENSG00000127366	1	0
ENSG00000127377	0	1
ENSG00000127399	1	1
ENSG00000127412	1	3
ENSG00000127415	4	8
ENSG00000127418	1	1
ENSG00000127419	1	1
ENSG00000127452	0	1
ENSG00000127463	2	1
ENSG00000127472	0	1
ENSG00000127481	3	6
ENSG00000127507	2	0
ENSG00000127511	0	1
ENSG00000127515	3	1
ENSG00000127526	0	1
ENSG00000127528	1	0
ENSG00000127530	4	0
ENSG00000127533	1	0
ENSG00000127554	0	1
ENSG00000127578	0	2
ENSG00000127580	1	2
ENSG00000127585	0	2
ENSG00000127586	4	1
ENSG00000127603	5	2
ENSG00000127616	3	2
ENSG00000127663	1	1
ENSG00000127666	0	2
ENSG00000127780	1	1
ENSG00000127804	1	0
ENSG00000127863	1	2
ENSG00000127870	0	1
ENSG00000127884	2	0
ENSG00000127903	3	2
ENSG00000127914	4	6
ENSG00000127922	1	0
ENSG00000127946	0	2
ENSG00000127947	2	0
ENSG00000127948	1	2
ENSG00000127952	0	3
ENSG00000127954	2	0
ENSG00000127955	0	1
ENSG00000127989	1	0
ENSG00000127990	2	0
ENSG00000127995	0	1
ENSG00000128040	2	0
ENSG00000128052	2	0
ENSG00000128059	1	1
ENSG00000128159	3	1
ENSG00000128165	1	0
ENSG00000128185	0	1
ENSG00000128203	0	2
ENSG00000128242	1	0
ENSG00000128250	4	0
ENSG00000128253	5	2
ENSG00000128266	0	1
ENSG00000128271	0	1
ENSG00000128272	1	0
ENSG00000128274	1	2
ENSG00000128276	0	1
ENSG00000128283	1	1
ENSG00000128284	2	3
ENSG00000128285	1	1
ENSG00000128294	1	1
ENSG00000128298	3	0
ENSG00000128313	3	1
ENSG00000128322	1	0
ENSG00000128335	1	0
ENSG00000128340	0	2
ENSG00000128346	0	1
ENSG00000128394	3	1
ENSG00000128408	3	3
ENSG00000128487	2	5
ENSG00000128510	2	0
ENSG00000128519	1	0
ENSG00000128536	3	2
ENSG00000128567	2	3
ENSG00000128590	0	1
ENSG00000128591	0	4
ENSG00000128594	0	2
ENSG00000128595	2	0
ENSG00000128596	0	1
ENSG00000128602	0	1
ENSG00000128604	1	0
ENSG00000128606	2	0
ENSG00000128617	0	1
ENSG00000128641	0	3
ENSG00000128645	1	0
ENSG00000128652	0	2
ENSG00000128655	1	3
ENSG00000128683	0	1
ENSG00000128709	1	0
ENSG00000128731	0	2
ENSG00000128789	1	1
ENSG00000128791	0	1
ENSG00000128805	2	3
ENSG00000128815	6	5
ENSG00000128829	3	2
ENSG00000128833	1	2
ENSG00000128849	3	0
ENSG00000128881	1	0
ENSG00000128886	1	0
ENSG00000128891	1	0
ENSG00000128915	0	1
ENSG00000128918	2	0
ENSG00000128928	2	1
ENSG00000128944	1	0
ENSG00000129003	2	0
ENSG00000129009	0	2
ENSG00000129028	0	2
ENSG00000129038	2	0
ENSG00000129071	0	1
ENSG00000129103	0	1
ENSG00000129116	4	4
ENSG00000129151	0	2
ENSG00000129158	2	2
ENSG00000129173	0	1
ENSG00000129187	0	1
ENSG00000129197	1	1
ENSG00000129204	5	2
ENSG00000129219	3	3
ENSG00000129221	0	2
ENSG00000129226	1	0
ENSG00000129244	0	1
ENSG00000129250	0	1
ENSG00000129255	1	0
ENSG00000129292	0	1
ENSG00000129295	2	0
ENSG00000129315	0	2
ENSG00000129317	1	0
ENSG00000129347	5	2
ENSG00000129351	0	1
ENSG00000129353	1	1
ENSG00000129354	1	1
ENSG00000129422	1	5
ENSG00000129437	2	0
ENSG00000129450	3	0
ENSG00000129451	2	3
ENSG00000129460	0	2
ENSG00000129472	1	0
ENSG00000129473	0	1
ENSG00000129484	0	1
ENSG00000129493	2	2
ENSG00000129514	1	0
ENSG00000129515	0	1
ENSG00000129518	0	1
ENSG00000129534	0	1
ENSG00000129566	7	4
ENSG00000129595	4	1
ENSG00000129625	1	0
ENSG00000129646	8	7
ENSG00000129657	0	1
ENSG00000129667	2	0
ENSG00000129696	1	1
ENSG00000129744	2	1
ENSG00000129810	0	1
ENSG00000129910	1	3
ENSG00000129911	0	1
ENSG00000129925	2	3
ENSG00000129933	0	2
ENSG00000129951	1	1
ENSG00000129965	1	0
ENSG00000129968	1	0
ENSG00000129988	1	2
ENSG00000130023	2	2
ENSG00000130035	4	3
ENSG00000130038	7	3
ENSG00000130147	2	4
ENSG00000130158	2	8
ENSG00000130164	0	7
ENSG00000130167	1	0
ENSG00000130173	0	1
ENSG00000130175	1	0
ENSG00000130177	0	4
ENSG00000130182	1	0
ENSG00000130193	0	2
ENSG00000130203	2	0
ENSG00000130204	0	2
ENSG00000130226	3	8
ENSG00000130227	0	3
ENSG00000130244	1	1
ENSG00000130270	2	6
ENSG00000130283	1	0
ENSG00000130294	0	1
ENSG00000130299	1	1
ENSG00000130304	1	0
ENSG00000130305	0	1
ENSG00000130307	2	3
ENSG00000130309	0	1
ENSG00000130312	0	1
ENSG00000130313	0	2
ENSG00000130338	0	6
ENSG00000130340	0	1
ENSG00000130347	0	2
ENSG00000130348	0	1
ENSG00000130363	2	2
ENSG00000130368	0	1
ENSG00000130377	2	0
ENSG00000130383	2	4
ENSG00000130396	0	3
ENSG00000130402	0	3
ENSG00000130413	2	1
ENSG00000130414	3	3
ENSG00000130429	0	1
ENSG00000130475	0	3
ENSG00000130477	1	3
ENSG00000130479	2	2
ENSG00000130487	3	5
ENSG00000130508	0	4
ENSG00000130511	0	1
ENSG00000130513	3	3
ENSG00000130517	0	1
ENSG00000130518	10	5
ENSG00000130528	2	1
ENSG00000130538	1	1
ENSG00000130544	0	1
ENSG00000130545	0	1
ENSG00000130558	1	2
ENSG00000130559	0	1
ENSG00000130560	1	1
ENSG00000130561	3	1
ENSG00000130584	1	4
ENSG00000130589	10	15
ENSG00000130590	1	1
ENSG00000130592	4	1
ENSG00000130595	0	1
ENSG00000130598	0	1
ENSG00000130635	0	3
ENSG00000130640	0	3
ENSG00000130649	0	1
ENSG00000130653	1	2
ENSG00000130669	0	1
ENSG00000130675	1	0
ENSG00000130695	2	0
ENSG00000130699	0	1
ENSG00000130700	1	4
ENSG00000130701	4	0
ENSG00000130702	9	15
ENSG00000130707	0	2
ENSG00000130711	0	2
ENSG00000130714	1	0
ENSG00000130717	1	0
ENSG00000130720	1	1
ENSG00000130723	4	1
ENSG00000130725	0	1
ENSG00000130734	0	1
ENSG00000130748	1	0
ENSG00000130749	0	2
ENSG00000130751	0	2
ENSG00000130758	0	2
ENSG00000130762	1	1
ENSG00000130764	0	1
ENSG00000130768	2	2
ENSG00000130770	1	0
ENSG00000130775	1	2
ENSG00000130779	4	0
ENSG00000130787	0	1
ENSG00000130803	1	0
ENSG00000130811	0	1
ENSG00000130816	0	1
ENSG00000130818	1	0
ENSG00000130844	0	1
ENSG00000130856	1	2
ENSG00000130881	1	2
ENSG00000130935	0	2
ENSG00000130939	0	1
ENSG00000130940	0	4
ENSG00000130943	4	9
ENSG00000130956	0	2
ENSG00000130957	1	0
ENSG00000130997	3	3
ENSG00000131015	0	1
ENSG00000131016	4	2
ENSG00000131018	11	10
ENSG00000131019	1	0
ENSG00000131023	1	2
ENSG00000131037	3	0
ENSG00000131042	2	1
ENSG00000131044	1	4
ENSG00000131051	1	0
ENSG00000131059	1	0
ENSG00000131061	0	1
ENSG00000131067	0	1
ENSG00000131069	0	1
ENSG00000131095	2	1
ENSG00000131096	1	0
ENSG00000131097	1	1
ENSG00000131100	1	0
ENSG00000131115	0	2
ENSG00000131126	0	1
ENSG00000131127	1	0
ENSG00000131142	2	1
ENSG00000131149	2	2
ENSG00000131153	0	1
ENSG00000131183	0	1
ENSG00000131196	1	3
ENSG00000131233	1	1
ENSG00000131242	2	2
ENSG00000131323	1	0
ENSG00000131351	1	1
ENSG00000131355	4	0
ENSG00000131370	0	1
ENSG00000131373	0	1
ENSG00000131374	1	0
ENSG00000131375	0	1
ENSG00000131378	1	2
ENSG00000131379	4	0
ENSG00000131386	2	2
ENSG00000131400	1	1
ENSG00000131408	1	0
ENSG00000131409	1	1
ENSG00000131435	0	2
ENSG00000131437	1	0
ENSG00000131446	2	0
ENSG00000131459	1	3
ENSG00000131462	0	1
ENSG00000131473	1	0
ENSG00000131477	0	1
ENSG00000131558	0	2
ENSG00000131591	0	2
ENSG00000131620	1	3
ENSG00000131626	2	2
ENSG00000131634	0	1
ENSG00000131650	1	0
ENSG00000131668	1	1
ENSG00000131669	1	0
ENSG00000131686	6	4
ENSG00000131697	0	4
ENSG00000131711	1	1
ENSG00000131732	0	1
ENSG00000131737	2	0
ENSG00000131746	2	0
ENSG00000131748	1	0
ENSG00000131778	1	1
ENSG00000131808	0	1
ENSG00000131844	0	1
ENSG00000131845	0	2
ENSG00000131848	1	0
ENSG00000131849	2	1
ENSG00000131864	2	1
ENSG00000131873	2	3
ENSG00000131899	1	0
ENSG00000131941	0	3
ENSG00000131943	0	1
ENSG00000131944	1	2
ENSG00000131951	1	1
ENSG00000131969	1	0
ENSG00000131981	3	0
ENSG00000132002	0	1
ENSG00000132005	1	0
ENSG00000132016	3	1
ENSG00000132017	1	1
ENSG00000132024	2	1
ENSG00000132026	1	0
ENSG00000132031	0	3
ENSG00000132109	0	1
ENSG00000132122	1	0
ENSG00000132128	1	0
ENSG00000132141	3	0
ENSG00000132155	0	1
ENSG00000132164	0	3
ENSG00000132170	0	1
ENSG00000132182	7	5
ENSG00000132185	2	0
ENSG00000132196	0	1
ENSG00000132199	3	1
ENSG00000132205	0	3
ENSG00000132256	2	1
ENSG00000132259	0	1
ENSG00000132274	2	2
ENSG00000132275	0	1
ENSG00000132286	0	1
ENSG00000132294	1	1
ENSG00000132297	1	1
ENSG00000132305	1	2
ENSG00000132313	1	0
ENSG00000132321	0	1
ENSG00000132323	0	1
ENSG00000132326	1	1
ENSG00000132330	2	3
ENSG00000132334	1	3
ENSG00000132357	1	0
ENSG00000132359	1	4
ENSG00000132361	1	2
ENSG00000132382	1	1
ENSG00000132383	0	3
ENSG00000132386	1	2
ENSG00000132394	0	3
ENSG00000132405	2	0
ENSG00000132406	1	2
ENSG00000132423	2	0
ENSG00000132434	1	2
ENSG00000132466	0	2
ENSG00000132470	1	1
ENSG00000132475	1	0
ENSG00000132478	0	1
ENSG00000132481	1	2
ENSG00000132507	0	1
ENSG00000132510	0	3
ENSG00000132514	1	2
ENSG00000132517	2	1
ENSG00000132518	2	1
ENSG00000132522	0	1
ENSG00000132530	0	2
ENSG00000132535	0	1
ENSG00000132549	2	1
ENSG00000132561	4	8
ENSG00000132591	0	1
ENSG00000132600	1	2
ENSG00000132612	0	1
ENSG00000132622	0	1
ENSG00000132623	3	2
ENSG00000132631	1	1
ENSG00000132635	0	1
ENSG00000132664	0	1
ENSG00000132669	1	1
ENSG00000132670	1	1
ENSG00000132671	2	2
ENSG00000132677	5	0
ENSG00000132681	2	3
ENSG00000132688	3	4
ENSG00000132692	1	0
ENSG00000132694	2	1
ENSG00000132703	0	1
ENSG00000132740	5	3
ENSG00000132744	1	0
ENSG00000132746	3	1
ENSG00000132763	0	1
ENSG00000132780	0	3
ENSG00000132793	1	0
ENSG00000132801	1	1
ENSG00000132823	1	2
ENSG00000132837	3	3
ENSG00000132840	0	1
ENSG00000132842	0	2
ENSG00000132849	9	7
ENSG00000132854	3	8
ENSG00000132874	3	1
ENSG00000132906	3	2
ENSG00000132911	4	1
ENSG00000132912	1	0
ENSG00000132915	0	2
ENSG00000132932	0	2
ENSG00000132938	1	0
ENSG00000132950	3	0
ENSG00000132952	2	0
ENSG00000132953	0	1
ENSG00000132958	3	1
ENSG00000132970	0	1
ENSG00000132972	4	3
ENSG00000133020	1	2
ENSG00000133026	0	1
ENSG00000133027	2	0
ENSG00000133030	2	2
ENSG00000133048	1	0
ENSG00000133055	1	1
ENSG00000133056	1	4
ENSG00000133059	0	1
ENSG00000133063	3	0
ENSG00000133065	0	2
ENSG00000133067	3	5
ENSG00000133069	0	3
ENSG00000133083	0	3
ENSG00000133103	2	0
ENSG00000133104	0	1
ENSG00000133105	1	2
ENSG00000133106	1	2
ENSG00000133116	2	3
ENSG00000133121	2	2
ENSG00000133193	0	1
ENSG00000133195	1	0
ENSG00000133216	0	1
ENSG00000133243	0	2
ENSG00000133246	1	0
ENSG00000133250	2	3
ENSG00000133256	1	0
ENSG00000133265	1	0
ENSG00000133275	0	1
ENSG00000133302	1	0
ENSG00000133313	3	2
ENSG00000133315	0	1
ENSG00000133318	2	0
ENSG00000133392	1	6
ENSG00000133401	1	3
ENSG00000133422	0	3
ENSG00000133424	0	1
ENSG00000133433	0	1
ENSG00000133454	5	5
ENSG00000133460	1	1
ENSG00000133466	4	1
ENSG00000133477	1	1
ENSG00000133488	4	1
ENSG00000133561	1	1
ENSG00000133574	1	0
ENSG00000133597	2	0
ENSG00000133606	1	1
ENSG00000133612	1	0
ENSG00000133619	2	1
ENSG00000133640	2	1
ENSG00000133641	1	0
ENSG00000133661	2	1
ENSG00000133665	0	1
ENSG00000133678	0	1
ENSG00000133687	1	1
ENSG00000133703	0	1
ENSG00000133704	0	1
ENSG00000133706	2	6
ENSG00000133710	6	8
ENSG00000133731	0	2
ENSG00000133739	2	1
ENSG00000133789	1	3
ENSG00000133805	0	2
ENSG00000133812	1	0
ENSG00000133816	4	9
ENSG00000133835	3	1
ENSG00000133858	0	1
ENSG00000133863	4	0
ENSG00000133874	0	2
ENSG00000133895	0	1
ENSG00000133943	2	2
ENSG00000133958	2	4
ENSG00000133962	0	2
ENSG00000133985	1	1
ENSG00000134013	1	3
ENSG00000134014	0	1
ENSG00000134020	3	2
ENSG00000134028	1	1
ENSG00000134030	0	2
ENSG00000134042	3	2
ENSG00000134057	0	1
ENSG00000134058	0	1
ENSG00000134070	2	0
ENSG00000134077	1	4
ENSG00000134107	0	1
ENSG00000134115	1	4
ENSG00000134121	1	0
ENSG00000134160	3	4
ENSG00000134183	0	1
ENSG00000134198	0	1
ENSG00000134201	1	2
ENSG00000134202	1	0
ENSG00000134207	1	1
ENSG00000134215	3	1
ENSG00000134216	11	3
ENSG00000134243	0	3
ENSG00000134245	0	1
ENSG00000134247	2	1
ENSG00000134248	2	0
ENSG00000134249	1	1
ENSG00000134250	0	2
ENSG00000134253	2	0
ENSG00000134255	0	1
ENSG00000134256	1	2
ENSG00000134259	1	0
ENSG00000134262	1	1
ENSG00000134283	0	1
ENSG00000134294	0	1
ENSG00000134313	1	0
ENSG00000134317	2	1
ENSG00000134318	1	0
ENSG00000134324	2	1
ENSG00000134333	0	3
ENSG00000134339	1	0
ENSG00000134343	0	4
ENSG00000134352	2	0
ENSG00000134365	1	1
ENSG00000134398	1	0
ENSG00000134438	1	1
ENSG00000134440	1	0
ENSG00000134443	1	0
ENSG00000134444	0	1
ENSG00000134461	1	1
ENSG00000134463	1	4
ENSG00000134470	3	1
ENSG00000134480	1	0
ENSG00000134490	1	0
ENSG00000134504	0	1
ENSG00000134516	2	7
ENSG00000134533	0	1
ENSG00000134538	3	3
ENSG00000134569	4	1
ENSG00000134571	1	1
ENSG00000134575	2	0
ENSG00000134627	2	3
ENSG00000134640	1	0
ENSG00000134644	0	1
ENSG00000134668	2	0
ENSG00000134684	0	1
ENSG00000134686	1	3
ENSG00000134698	0	1
ENSG00000134716	0	1
ENSG00000134744	0	1
ENSG00000134755	1	1
ENSG00000134759	2	2
ENSG00000134760	4	1
ENSG00000134762	2	1
ENSG00000134765	1	3
ENSG00000134769	1	0
ENSG00000134775	4	1
ENSG00000134779	2	1
ENSG00000134780	0	3
ENSG00000134815	1	1
ENSG00000134817	0	1
ENSG00000134824	0	1
ENSG00000134827	1	1
ENSG00000134851	1	1
ENSG00000134852	0	1
ENSG00000134853	1	4
ENSG00000134871	3	6
ENSG00000134874	1	0
ENSG00000134899	1	1
ENSG00000134900	0	1
ENSG00000134901	1	0
ENSG00000134905	2	3
ENSG00000134909	0	2
ENSG00000134910	0	1
ENSG00000134917	3	1
ENSG00000134954	0	1
ENSG00000134955	1	3
ENSG00000134962	2	1
ENSG00000134982	1	5
ENSG00000134986	1	0
ENSG00000134987	1	2
ENSG00000134996	0	1
ENSG00000135002	0	1
ENSG00000135018	0	3
ENSG00000135045	0	1
ENSG00000135046	0	1
ENSG00000135047	1	0
ENSG00000135048	2	1
ENSG00000135049	0	1
ENSG00000135052	0	1
ENSG00000135069	0	1
ENSG00000135074	3	0
ENSG00000135077	1	0
ENSG00000135090	1	0
ENSG00000135093	0	1
ENSG00000135100	4	5
ENSG00000135114	0	2
ENSG00000135119	0	2
ENSG00000135124	1	1
ENSG00000135144	0	2
ENSG00000135148	0	1
ENSG00000135164	0	1
ENSG00000135205	0	4
ENSG00000135211	0	1
ENSG00000135220	1	1
ENSG00000135226	3	2
ENSG00000135248	2	2
ENSG00000135249	1	0
ENSG00000135253	4	1
ENSG00000135269	1	1
ENSG00000135297	1	1
ENSG00000135298	2	2
ENSG00000135299	2	4
ENSG00000135312	0	2
ENSG00000135314	1	0
ENSG00000135318	1	0
ENSG00000135324	0	2
ENSG00000135333	0	3
ENSG00000135338	3	0
ENSG00000135362	1	1
ENSG00000135363	0	2
ENSG00000135373	0	2
ENSG00000135374	0	1
ENSG00000135378	1	1
ENSG00000135406	0	1
ENSG00000135423	1	0
ENSG00000135424	1	0
ENSG00000135426	0	1
ENSG00000135436	1	0
ENSG00000135437	0	1
ENSG00000135439	0	1
ENSG00000135447	0	1
ENSG00000135451	1	1
ENSG00000135454	1	1
ENSG00000135476	3	2
ENSG00000135480	2	2
ENSG00000135502	1	0
ENSG00000135506	0	1
ENSG00000135519	0	2
ENSG00000135525	1	0
ENSG00000135540	0	4
ENSG00000135547	0	1
ENSG00000135569	0	2
ENSG00000135587	2	0
ENSG00000135596	2	2
ENSG00000135597	1	0
ENSG00000135605	0	2
ENSG00000135624	0	1
ENSG00000135625	0	1
ENSG00000135631	0	3
ENSG00000135636	0	5
ENSG00000135655	1	1
ENSG00000135677	1	2
ENSG00000135678	0	3
ENSG00000135686	0	3
ENSG00000135697	3	1
ENSG00000135698	1	3
ENSG00000135702	1	1
ENSG00000135723	0	1
ENSG00000135736	0	2
ENSG00000135744	2	0
ENSG00000135747	1	0
ENSG00000135749	4	1
ENSG00000135750	1	1
ENSG00000135763	1	1
ENSG00000135766	1	0
ENSG00000135773	3	3
ENSG00000135775	1	0
ENSG00000135776	0	1
ENSG00000135778	0	1
ENSG00000135801	1	3
ENSG00000135821	1	1
ENSG00000135823	0	1
ENSG00000135828	2	0
ENSG00000135829	0	1
ENSG00000135835	1	3
ENSG00000135837	1	0
ENSG00000135842	1	1
ENSG00000135845	1	1
ENSG00000135862	2	7
ENSG00000135898	1	2
ENSG00000135899	5	1
ENSG00000135900	0	1
ENSG00000135902	0	1
ENSG00000135903	0	1
ENSG00000135905	3	6
ENSG00000135912	1	2
ENSG00000135916	1	2
ENSG00000135917	2	1
ENSG00000135919	0	3
ENSG00000135926	1	1
ENSG00000135930	0	1
ENSG00000135931	0	3
ENSG00000135945	3	1
ENSG00000135953	0	1
ENSG00000135956	0	1
ENSG00000135960	0	1
ENSG00000135966	1	4
ENSG00000135968	0	1
ENSG00000135972	0	3
ENSG00000135973	1	0
ENSG00000135974	0	1
ENSG00000135976	4	2
ENSG00000136002	2	7
ENSG00000136003	3	0
ENSG00000136010	0	2
ENSG00000136011	1	5
ENSG00000136014	1	0
ENSG00000136021	1	2
ENSG00000136026	1	1
ENSG00000136040	0	3
ENSG00000136044	1	3
ENSG00000136059	1	3
ENSG00000136068	2	4
ENSG00000136098	1	1
ENSG00000136099	1	1
ENSG00000136111	3	3
ENSG00000136114	0	1
ENSG00000136122	1	1
ENSG00000136141	0	1
ENSG00000136143	1	0
ENSG00000136144	1	7
ENSG00000136147	0	1
ENSG00000136152	1	3
ENSG00000136153	3	2
ENSG00000136155	2	2
ENSG00000136156	1	0
ENSG00000136158	1	0
ENSG00000136160	0	1
ENSG00000136167	1	1
ENSG00000136169	2	1
ENSG00000136197	1	0
ENSG00000136205	3	4
ENSG00000136206	1	0
ENSG00000136231	0	1
ENSG00000136235	0	1
ENSG00000136237	0	1
ENSG00000136247	1	0
ENSG00000136250	3	2
ENSG00000136267	0	2
ENSG00000136270	2	0
ENSG00000136271	0	1
ENSG00000136273	0	1
ENSG00000136274	6	1
ENSG00000136279	0	1
ENSG00000136280	1	1
ENSG00000136286	3	4
ENSG00000136297	0	1
ENSG00000136319	1	2
ENSG00000136367	3	0
ENSG00000136371	1	1
ENSG00000136378	6	6
ENSG00000136381	1	1
ENSG00000136383	4	3
ENSG00000136425	0	1
ENSG00000136436	2	0
ENSG00000136444	2	1
ENSG00000136448	0	2
ENSG00000136449	5	3
ENSG00000136451	0	1
ENSG00000136457	0	1
ENSG00000136478	0	1
ENSG00000136492	1	2
ENSG00000136504	0	1
ENSG00000136514	4	2
ENSG00000136518	0	1
ENSG00000136531	3	2
ENSG00000136536	0	2
ENSG00000136542	1	1
ENSG00000136546	3	1
ENSG00000136573	0	2
ENSG00000136574	1	0
ENSG00000136603	1	0
ENSG00000136628	1	2
ENSG00000136630	3	1
ENSG00000136636	1	1
ENSG00000136682	0	1
ENSG00000136689	0	2
ENSG00000136694	1	0
ENSG00000136697	2	0
ENSG00000136699	0	1
ENSG00000136710	0	2
ENSG00000136717	0	2
ENSG00000136718	1	0
ENSG00000136731	0	3
ENSG00000136732	0	1
ENSG00000136738	0	1
ENSG00000136758	0	1
ENSG00000136770	0	1
ENSG00000136783	1	0
ENSG00000136802	0	2
ENSG00000136813	1	0
ENSG00000136816	0	1
ENSG00000136819	0	2
ENSG00000136824	0	1
ENSG00000136827	1	1
ENSG00000136828	1	0
ENSG00000136834	1	0
ENSG00000136839	3	1
ENSG00000136856	0	2
ENSG00000136859	0	1
ENSG00000136861	1	1
ENSG00000136866	1	0
ENSG00000136867	0	1
ENSG00000136875	0	1
ENSG00000136877	1	0
ENSG00000136878	1	2
ENSG00000136881	2	0
ENSG00000136883	1	0
ENSG00000136891	0	1
ENSG00000136908	1	1
ENSG00000136918	0	1
ENSG00000136925	2	0
ENSG00000136928	1	3
ENSG00000136929	0	1
ENSG00000136930	1	0
ENSG00000136931	1	0
ENSG00000136932	2	2
ENSG00000136933	2	1
ENSG00000136935	1	1
ENSG00000136944	0	2
ENSG00000136960	0	2
ENSG00000136982	1	0
ENSG00000136997	1	0
ENSG00000136999	2	0
ENSG00000137033	0	1
ENSG00000137038	1	1
ENSG00000137040	0	1
ENSG00000137054	2	5
ENSG00000137073	2	1
ENSG00000137076	1	1
ENSG00000137078	1	0
ENSG00000137090	1	0
ENSG00000137098	1	0
ENSG00000137103	1	0
ENSG00000137106	0	1
ENSG00000137124	2	1
ENSG00000137135	1	0
ENSG00000137142	0	1
ENSG00000137145	0	1
ENSG00000137154	1	0
ENSG00000137161	1	0
ENSG00000137166	0	1
ENSG00000137168	0	1
ENSG00000137177	0	9
ENSG00000137198	1	0
ENSG00000137203	0	1
ENSG00000137204	0	1
ENSG00000137225	3	0
ENSG00000137251	5	0
ENSG00000137252	1	0
ENSG00000137261	3	2
ENSG00000137266	1	0
ENSG00000137273	1	1
ENSG00000137310	4	1
ENSG00000137337	1	0
ENSG00000137338	3	0
ENSG00000137364	0	1
ENSG00000137411	5	9
ENSG00000137413	0	1
ENSG00000137434	1	0
ENSG00000137441	2	1
ENSG00000137449	2	0
ENSG00000137460	1	1
ENSG00000137462	0	1
ENSG00000137473	2	0
ENSG00000137474	4	4
ENSG00000137486	0	1
ENSG00000137491	1	0
ENSG00000137500	2	1
ENSG00000137501	4	6
ENSG00000137504	0	1
ENSG00000137507	0	2
ENSG00000137509	1	0
ENSG00000137513	1	1
ENSG00000137563	2	0
ENSG00000137571	1	1
ENSG00000137574	4	0
ENSG00000137601	1	0
ENSG00000137634	2	1
ENSG00000137642	0	4
ENSG00000137656	0	1
ENSG00000137672	0	3
ENSG00000137673	1	0
ENSG00000137674	3	0
ENSG00000137675	4	2
ENSG00000137699	0	1
ENSG00000137700	0	1
ENSG00000137709	3	0
ENSG00000137720	0	1
ENSG00000137747	1	1
ENSG00000137752	0	2
ENSG00000137757	2	0
ENSG00000137760	0	1
ENSG00000137764	1	0
ENSG00000137766	0	3
ENSG00000137767	0	1
ENSG00000137801	2	4
ENSG00000137802	2	1
ENSG00000137806	3	0
ENSG00000137809	2	6
ENSG00000137812	6	3
ENSG00000137821	1	0
ENSG00000137831	0	2
ENSG00000137841	0	3
ENSG00000137843	3	0
ENSG00000137857	2	1
ENSG00000137860	2	0
ENSG00000137868	1	1
ENSG00000137869	1	1
ENSG00000137871	0	1
ENSG00000137872	1	3
ENSG00000137875	1	0
ENSG00000137876	0	1
ENSG00000137877	13	1
ENSG00000137944	0	1
ENSG00000137948	2	0
ENSG00000137959	2	0
ENSG00000137960	1	0
ENSG00000137962	0	1
ENSG00000137965	1	0
ENSG00000137968	0	5
ENSG00000137975	1	3
ENSG00000137976	2	2
ENSG00000137992	1	0
ENSG00000138002	0	1
ENSG00000138018	0	1
ENSG00000138028	1	2
ENSG00000138029	0	1
ENSG00000138030	1	0
ENSG00000138031	1	4
ENSG00000138035	1	1
ENSG00000138036	3	0
ENSG00000138039	2	1
ENSG00000138061	4	1
ENSG00000138068	1	1
ENSG00000138073	0	1
ENSG00000138074	1	0
ENSG00000138075	1	0
ENSG00000138079	2	2
ENSG00000138092	1	0
ENSG00000138095	0	2
ENSG00000138101	0	1
ENSG00000138109	1	0
ENSG00000138111	0	3
ENSG00000138115	2	0
ENSG00000138119	0	1
ENSG00000138131	2	2
ENSG00000138134	1	0
ENSG00000138135	0	2
ENSG00000138136	0	1
ENSG00000138152	3	2
ENSG00000138162	8	4
ENSG00000138166	0	1
ENSG00000138180	2	0
ENSG00000138182	9	4
ENSG00000138190	2	0
ENSG00000138193	4	3
ENSG00000138231	0	2
ENSG00000138246	1	1
ENSG00000138271	0	3
ENSG00000138311	1	0
ENSG00000138316	4	6
ENSG00000138336	3	1
ENSG00000138346	1	2
ENSG00000138347	5	3
ENSG00000138356	1	0
ENSG00000138363	1	0
ENSG00000138375	0	1
ENSG00000138376	3	2
ENSG00000138380	1	0
ENSG00000138398	2	0
ENSG00000138399	1	1
ENSG00000138400	3	1
ENSG00000138411	0	1
ENSG00000138430	1	0
ENSG00000138442	1	0
ENSG00000138449	0	1
ENSG00000138468	1	2
ENSG00000138472	3	0
ENSG00000138483	1	0
ENSG00000138495	2	0
ENSG00000138496	3	1
ENSG00000138587	1	0
ENSG00000138592	1	0
ENSG00000138593	2	1
ENSG00000138604	1	0
ENSG00000138613	1	0
