gene	Pn	Ps
ENSPTRG00000007580	6	5
ENSPTRG00000007584	2	1
ENSPTRG00000007588	0	1
ENSPTRG00000007590	1	0
ENSPTRG00000007591	2	2
ENSPTRG00000007594	0	1
ENSPTRG00000007595	1	2
ENSPTRG00000007596	3	3
ENSPTRG00000007600	1	2
ENSPTRG00000007602	2	1
ENSPTRG00000007608	0	1
ENSPTRG00000007609	1	1
ENSPTRG00000007612	2	0
ENSPTRG00000007617	1	0
ENSPTRG00000007621	2	0
ENSPTRG00000007625	2	1
ENSPTRG00000007626	1	0
ENSPTRG00000007627	1	0
ENSPTRG00000007634	0	1
ENSPTRG00000007637	0	1
ENSPTRG00000007644	0	1
ENSPTRG00000007645	0	3
ENSPTRG00000007646	1	0
ENSPTRG00000007647	1	2
ENSPTRG00000007650	1	2
ENSPTRG00000007652	1	2
ENSPTRG00000007653	0	1
ENSPTRG00000007654	2	0
ENSPTRG00000007655	1	2
ENSPTRG00000007661	1	0
ENSPTRG00000007662	1	9
ENSPTRG00000007671	0	2
ENSPTRG00000007680	0	1
ENSPTRG00000007681	1	0
ENSPTRG00000007682	2	1
ENSPTRG00000007683	4	0
ENSPTRG00000007684	0	2
ENSPTRG00000007686	1	0
ENSPTRG00000007687	1	3
ENSPTRG00000007689	2	1
ENSPTRG00000007690	3	4
ENSPTRG00000007692	1	1
ENSPTRG00000007694	1	0
ENSPTRG00000007696	0	1
ENSPTRG00000007698	3	1
ENSPTRG00000007699	1	0
ENSPTRG00000007700	1	0
ENSPTRG00000007702	1	0
ENSPTRG00000007703	1	0
ENSPTRG00000007706	5	2
ENSPTRG00000007707	0	1
ENSPTRG00000007708	3	1
ENSPTRG00000007710	0	2
ENSPTRG00000007711	2	1
ENSPTRG00000007712	3	0
ENSPTRG00000007713	2	0
ENSPTRG00000007716	1	0
ENSPTRG00000007718	1	1
ENSPTRG00000007720	0	1
ENSPTRG00000007723	1	1
ENSPTRG00000007726	0	1
ENSPTRG00000007732	4	3
ENSPTRG00000007733	0	2
ENSPTRG00000007735	1	0
ENSPTRG00000007736	1	1
ENSPTRG00000007738	2	2
ENSPTRG00000007744	1	2
ENSPTRG00000007745	1	8
ENSPTRG00000007746	0	2
ENSPTRG00000007748	2	2
ENSPTRG00000007749	0	1
ENSPTRG00000007750	1	4
ENSPTRG00000007751	0	1
ENSPTRG00000007754	3	2
ENSPTRG00000007755	2	1
ENSPTRG00000007758	0	2
ENSPTRG00000007761	0	2
ENSPTRG00000007763	0	1
ENSPTRG00000007770	0	2
ENSPTRG00000007771	9	5
ENSPTRG00000007772	0	1
ENSPTRG00000007774	0	1
ENSPTRG00000007776	3	1
ENSPTRG00000007777	1	3
ENSPTRG00000007787	0	1
ENSPTRG00000007789	0	1
ENSPTRG00000007790	2	1
ENSPTRG00000007791	2	1
ENSPTRG00000007792	1	1
ENSPTRG00000007794	0	1
ENSPTRG00000007799	0	1
ENSPTRG00000007800	0	1
ENSPTRG00000007801	0	1
ENSPTRG00000007807	0	2
ENSPTRG00000007809	0	1
ENSPTRG00000007810	2	3
ENSPTRG00000007811	1	0
ENSPTRG00000007812	2	5
ENSPTRG00000007815	2	1
ENSPTRG00000007819	1	1
ENSPTRG00000007824	0	1
ENSPTRG00000007825	5	8
ENSPTRG00000007827	2	2
ENSPTRG00000007828	0	1
ENSPTRG00000007829	0	1
ENSPTRG00000007831	7	3
ENSPTRG00000007833	0	1
ENSPTRG00000007834	2	0
ENSPTRG00000007835	1	5
ENSPTRG00000007836	1	0
ENSPTRG00000007838	1	1
ENSPTRG00000007839	0	1
ENSPTRG00000007840	3	1
ENSPTRG00000007841	1	3
ENSPTRG00000007842	3	4
ENSPTRG00000007843	8	1
ENSPTRG00000007845	0	1
ENSPTRG00000007849	2	0
ENSPTRG00000007851	0	2
ENSPTRG00000007853	0	1
ENSPTRG00000007854	5	13
ENSPTRG00000007855	1	1
ENSPTRG00000007856	4	0
ENSPTRG00000007857	0	3
ENSPTRG00000007866	0	1
ENSPTRG00000007872	0	2
ENSPTRG00000007874	5	2
ENSPTRG00000007876	3	2
ENSPTRG00000007877	2	1
ENSPTRG00000007878	0	2
ENSPTRG00000007879	0	1
ENSPTRG00000007881	0	1
ENSPTRG00000007882	2	3
ENSPTRG00000007883	1	1
ENSPTRG00000007884	1	0
ENSPTRG00000007885	2	1
ENSPTRG00000007886	2	1
ENSPTRG00000007887	2	1
ENSPTRG00000007888	2	0
ENSPTRG00000007889	0	1
ENSPTRG00000007890	2	3
ENSPTRG00000007893	3	3
ENSPTRG00000007895	0	1
ENSPTRG00000007896	0	1
ENSPTRG00000007897	0	6
ENSPTRG00000007898	1	2
ENSPTRG00000007899	5	2
ENSPTRG00000007905	0	2
ENSPTRG00000007906	1	2
ENSPTRG00000007910	2	0
ENSPTRG00000007912	1	0
ENSPTRG00000007913	2	5
ENSPTRG00000007915	1	10
ENSPTRG00000007917	5	3
ENSPTRG00000007919	0	3
ENSPTRG00000007925	2	0
ENSPTRG00000007926	2	1
ENSPTRG00000007942	1	1
ENSPTRG00000007956	2	3
ENSPTRG00000007966	0	2
ENSPTRG00000007967	2	1
ENSPTRG00000007970	1	0
ENSPTRG00000007971	1	0
ENSPTRG00000007977	0	1
ENSPTRG00000007978	1	0
ENSPTRG00000007985	1	2
ENSPTRG00000007988	0	1
ENSPTRG00000007990	0	1
ENSPTRG00000007996	0	1
ENSPTRG00000007999	0	1
ENSPTRG00000008001	0	1
ENSPTRG00000008004	0	2
ENSPTRG00000008008	1	0
ENSPTRG00000008010	0	1
ENSPTRG00000008012	1	0
ENSPTRG00000008013	2	1
ENSPTRG00000008014	0	2
ENSPTRG00000008015	0	1
ENSPTRG00000008018	1	0
ENSPTRG00000008024	1	1
ENSPTRG00000008034	0	1
ENSPTRG00000008036	0	1
ENSPTRG00000008038	0	1
ENSPTRG00000008042	0	2
ENSPTRG00000008043	1	0
ENSPTRG00000008045	1	2
ENSPTRG00000008047	1	0
ENSPTRG00000008049	2	1
ENSPTRG00000008050	0	1
ENSPTRG00000008053	5	3
ENSPTRG00000008076	3	3
ENSPTRG00000008079	0	2
ENSPTRG00000008080	2	0
ENSPTRG00000008081	2	3
ENSPTRG00000008084	0	3
ENSPTRG00000008089	1	1
ENSPTRG00000008090	2	4
ENSPTRG00000008091	2	2
ENSPTRG00000008092	1	3
ENSPTRG00000008093	0	1
ENSPTRG00000008096	0	1
ENSPTRG00000008098	3	0
ENSPTRG00000008099	0	3
ENSPTRG00000008100	1	2
ENSPTRG00000008102	1	1
ENSPTRG00000008103	2	1
ENSPTRG00000008104	1	2
ENSPTRG00000008105	0	2
ENSPTRG00000008106	0	3
ENSPTRG00000008107	0	3
ENSPTRG00000008108	4	0
ENSPTRG00000008110	0	2
ENSPTRG00000008113	6	4
ENSPTRG00000008116	0	1
ENSPTRG00000008117	3	1
ENSPTRG00000008118	1	0
ENSPTRG00000008120	0	1
ENSPTRG00000008122	0	1
ENSPTRG00000008123	0	2
ENSPTRG00000008124	2	1
ENSPTRG00000008126	1	0
ENSPTRG00000008128	1	6
ENSPTRG00000008133	1	3
ENSPTRG00000008134	1	1
ENSPTRG00000008140	1	0
ENSPTRG00000008142	0	1
ENSPTRG00000008143	2	2
ENSPTRG00000008147	1	1
ENSPTRG00000008149	1	1
ENSPTRG00000008151	0	1
ENSPTRG00000008153	0	1
ENSPTRG00000008155	3	1
ENSPTRG00000008156	1	0
ENSPTRG00000008161	4	2
ENSPTRG00000008164	1	1
ENSPTRG00000008166	0	1
ENSPTRG00000008169	6	4
ENSPTRG00000008172	1	0
ENSPTRG00000008173	0	3
ENSPTRG00000008174	0	1
ENSPTRG00000008176	0	1
ENSPTRG00000008178	1	2
ENSPTRG00000008181	0	1
ENSPTRG00000008182	1	0
ENSPTRG00000008183	0	2
ENSPTRG00000008184	0	1
ENSPTRG00000008186	1	1
ENSPTRG00000008189	0	3
ENSPTRG00000008192	1	0
ENSPTRG00000008195	2	1
ENSPTRG00000008197	2	0
ENSPTRG00000008200	1	0
ENSPTRG00000008201	0	1
ENSPTRG00000008203	0	1
ENSPTRG00000008207	1	0
ENSPTRG00000008214	0	1
ENSPTRG00000008218	1	0
ENSPTRG00000008220	0	3
ENSPTRG00000008223	2	0
ENSPTRG00000008224	1	1
ENSPTRG00000008225	2	1
ENSPTRG00000008226	0	2
ENSPTRG00000008227	0	2
ENSPTRG00000008230	1	0
ENSPTRG00000008232	1	0
ENSPTRG00000008239	1	0
ENSPTRG00000008245	0	1
ENSPTRG00000008249	1	1
ENSPTRG00000008250	2	0
ENSPTRG00000008252	1	0
ENSPTRG00000008258	0	1
ENSPTRG00000008259	0	1
ENSPTRG00000008260	0	1
ENSPTRG00000008265	1	2
ENSPTRG00000008269	3	3
ENSPTRG00000008270	0	3
ENSPTRG00000008272	4	2
ENSPTRG00000008273	0	1
ENSPTRG00000008276	1	0
ENSPTRG00000008278	0	1
ENSPTRG00000008283	0	2
ENSPTRG00000008284	1	0
ENSPTRG00000008285	1	0
ENSPTRG00000008288	0	1
ENSPTRG00000008297	2	2
ENSPTRG00000008298	0	1
ENSPTRG00000008303	0	2
ENSPTRG00000008308	0	1
ENSPTRG00000008309	0	2
ENSPTRG00000008310	1	0
ENSPTRG00000008315	12	13
ENSPTRG00000008321	0	1
ENSPTRG00000008322	1	0
ENSPTRG00000008323	1	2
ENSPTRG00000008324	1	2
ENSPTRG00000008325	0	1
ENSPTRG00000008326	4	1
ENSPTRG00000008328	0	1
ENSPTRG00000008333	2	0
ENSPTRG00000008335	8	2
ENSPTRG00000008337	0	1
ENSPTRG00000008338	0	2
ENSPTRG00000008339	0	2
ENSPTRG00000008340	2	3
ENSPTRG00000008341	3	0
ENSPTRG00000008349	1	0
ENSPTRG00000008351	0	1
ENSPTRG00000008354	0	1
ENSPTRG00000008355	0	1
ENSPTRG00000008357	1	0
ENSPTRG00000008363	1	0
ENSPTRG00000008364	0	2
ENSPTRG00000008365	0	1
ENSPTRG00000008367	2	2
ENSPTRG00000008370	0	2
ENSPTRG00000008372	4	3
ENSPTRG00000008375	1	2
ENSPTRG00000008376	3	0
ENSPTRG00000008379	0	1
ENSPTRG00000008380	0	1
ENSPTRG00000008383	1	2
ENSPTRG00000008384	1	0
ENSPTRG00000008385	2	3
ENSPTRG00000008389	1	3
ENSPTRG00000008391	1	2
ENSPTRG00000008393	1	3
ENSPTRG00000008395	1	2
ENSPTRG00000008396	0	3
ENSPTRG00000008397	2	2
ENSPTRG00000008400	2	4
ENSPTRG00000008401	0	1
ENSPTRG00000008403	2	2
ENSPTRG00000008406	0	3
ENSPTRG00000008408	1	4
ENSPTRG00000008409	0	1
ENSPTRG00000008410	4	2
ENSPTRG00000008411	0	2
ENSPTRG00000008412	2	0
ENSPTRG00000008414	3	1
ENSPTRG00000008415	1	0
ENSPTRG00000008417	3	3
ENSPTRG00000008418	4	4
ENSPTRG00000008419	0	1
ENSPTRG00000008421	2	0
ENSPTRG00000008422	1	2
ENSPTRG00000008425	1	0
ENSPTRG00000008429	1	3
ENSPTRG00000008430	1	2
ENSPTRG00000008435	1	3
ENSPTRG00000008439	0	1
ENSPTRG00000008440	0	2
ENSPTRG00000008442	0	1
ENSPTRG00000008443	0	1
ENSPTRG00000008444	0	3
ENSPTRG00000008446	2	1
ENSPTRG00000008447	1	1
ENSPTRG00000008449	6	4
ENSPTRG00000008450	1	0
ENSPTRG00000008452	1	0
ENSPTRG00000008454	1	0
ENSPTRG00000008455	0	1
ENSPTRG00000008456	0	4
ENSPTRG00000008458	0	1
ENSPTRG00000008459	0	1
ENSPTRG00000008460	1	0
ENSPTRG00000008462	2	0
ENSPTRG00000008463	6	5
ENSPTRG00000008464	0	1
ENSPTRG00000008465	1	0
ENSPTRG00000008466	1	0
ENSPTRG00000008467	2	0
ENSPTRG00000008470	1	0
ENSPTRG00000008473	3	1
ENSPTRG00000008475	8	3
ENSPTRG00000008476	1	3
ENSPTRG00000008480	0	1
ENSPTRG00000008482	0	3
ENSPTRG00000008487	1	1
ENSPTRG00000008492	6	6
ENSPTRG00000008495	3	2
ENSPTRG00000008496	4	1
ENSPTRG00000008501	1	1
ENSPTRG00000008502	2	0
ENSPTRG00000008504	1	0
ENSPTRG00000008508	0	1
ENSPTRG00000008509	0	5
ENSPTRG00000008511	2	1
ENSPTRG00000008512	1	0
ENSPTRG00000008513	0	2
ENSPTRG00000008517	0	1
ENSPTRG00000008521	1	2
ENSPTRG00000008524	2	0
ENSPTRG00000008525	0	3
ENSPTRG00000008526	2	0
ENSPTRG00000008527	2	2
ENSPTRG00000008532	3	2
ENSPTRG00000008535	3	0
ENSPTRG00000008536	0	2
ENSPTRG00000008537	1	0
ENSPTRG00000008538	7	2
ENSPTRG00000008539	0	2
ENSPTRG00000008544	3	2
ENSPTRG00000008547	2	2
ENSPTRG00000008548	2	2
ENSPTRG00000008549	0	1
ENSPTRG00000008550	1	0
ENSPTRG00000008551	2	1
ENSPTRG00000008552	0	3
ENSPTRG00000008553	0	2
ENSPTRG00000008557	3	2
ENSPTRG00000008560	3	1
ENSPTRG00000008567	2	1
ENSPTRG00000008569	3	0
ENSPTRG00000008570	0	6
ENSPTRG00000008572	1	0
ENSPTRG00000008575	1	1
ENSPTRG00000008576	6	3
ENSPTRG00000008577	3	7
ENSPTRG00000008578	0	1
ENSPTRG00000008579	2	0
ENSPTRG00000008580	0	1
ENSPTRG00000008581	1	1
ENSPTRG00000008583	3	11
ENSPTRG00000008587	1	5
ENSPTRG00000008590	1	0
ENSPTRG00000008593	0	2
ENSPTRG00000008595	2	2
ENSPTRG00000008597	1	1
ENSPTRG00000008598	0	1
ENSPTRG00000008606	1	0
ENSPTRG00000008607	1	0
ENSPTRG00000008609	0	3
ENSPTRG00000008610	0	3
ENSPTRG00000008611	0	2
ENSPTRG00000008614	0	1
ENSPTRG00000008617	0	1
ENSPTRG00000008620	1	1
ENSPTRG00000008624	9	4
ENSPTRG00000008625	2	0
ENSPTRG00000008629	3	0
ENSPTRG00000008630	1	0
ENSPTRG00000008631	0	1
ENSPTRG00000008632	0	1
ENSPTRG00000008634	0	2
ENSPTRG00000008637	4	2
ENSPTRG00000008639	0	1
ENSPTRG00000008640	0	2
ENSPTRG00000008641	3	0
ENSPTRG00000008642	2	3
ENSPTRG00000008643	4	1
ENSPTRG00000008644	0	1
ENSPTRG00000008648	1	1
ENSPTRG00000008649	3	0
ENSPTRG00000008650	1	1
ENSPTRG00000008651	0	2
ENSPTRG00000008653	0	1
ENSPTRG00000008656	3	0
ENSPTRG00000008657	1	0
ENSPTRG00000008658	1	1
ENSPTRG00000008659	1	2
ENSPTRG00000008661	1	1
ENSPTRG00000008663	0	1
ENSPTRG00000008664	0	1
ENSPTRG00000008681	2	1
ENSPTRG00000008683	1	0
ENSPTRG00000008690	0	3
ENSPTRG00000008691	0	3
ENSPTRG00000008693	0	2
ENSPTRG00000008694	0	1
ENSPTRG00000008695	1	1
ENSPTRG00000008698	0	1
ENSPTRG00000008701	0	1
ENSPTRG00000008705	1	0
ENSPTRG00000008709	3	12
ENSPTRG00000008710	2	4
ENSPTRG00000008712	0	1
ENSPTRG00000008713	0	1
ENSPTRG00000008714	0	6
ENSPTRG00000008716	0	2
ENSPTRG00000008719	0	2
ENSPTRG00000008720	2	1
ENSPTRG00000008721	5	1
ENSPTRG00000008724	1	0
ENSPTRG00000008726	0	1
ENSPTRG00000008734	1	1
ENSPTRG00000008735	2	1
ENSPTRG00000008739	2	1
ENSPTRG00000008743	0	1
ENSPTRG00000008746	0	2
ENSPTRG00000008748	2	2
ENSPTRG00000008749	0	3
ENSPTRG00000008751	0	1
ENSPTRG00000008753	1	1
ENSPTRG00000008755	0	1
ENSPTRG00000008757	2	2
ENSPTRG00000008759	0	1
ENSPTRG00000008761	3	3
ENSPTRG00000008762	0	2
ENSPTRG00000008763	0	1
ENSPTRG00000008766	3	4
ENSPTRG00000008768	4	2
ENSPTRG00000008769	2	9
ENSPTRG00000008770	2	8
ENSPTRG00000008771	1	6
ENSPTRG00000008773	0	3
ENSPTRG00000008776	1	0
ENSPTRG00000008778	0	1
ENSPTRG00000008779	12	17
ENSPTRG00000008786	4	2
ENSPTRG00000008787	2	2
ENSPTRG00000008788	2	1
ENSPTRG00000008790	1	1
ENSPTRG00000008793	0	1
ENSPTRG00000008794	2	1
ENSPTRG00000008803	2	0
ENSPTRG00000008807	1	1
ENSPTRG00000008808	1	1
ENSPTRG00000008809	2	2
ENSPTRG00000008812	2	0
ENSPTRG00000008814	0	1
ENSPTRG00000008823	0	1
ENSPTRG00000008832	1	0
ENSPTRG00000008833	0	1
ENSPTRG00000008838	1	1
ENSPTRG00000008841	1	0
ENSPTRG00000008842	0	1
ENSPTRG00000008843	2	4
ENSPTRG00000008847	1	0
ENSPTRG00000008848	0	1
ENSPTRG00000008850	1	0
ENSPTRG00000008851	1	1
ENSPTRG00000008852	1	1
ENSPTRG00000008859	3	0
ENSPTRG00000008862	2	1
ENSPTRG00000008865	0	1
ENSPTRG00000008867	0	1
ENSPTRG00000008871	1	0
ENSPTRG00000008872	0	1
ENSPTRG00000008873	0	2
ENSPTRG00000008874	0	2
ENSPTRG00000008875	3	4
ENSPTRG00000008877	0	2
ENSPTRG00000008881	1	2
ENSPTRG00000008892	1	0
ENSPTRG00000008901	2	0
ENSPTRG00000008903	2	2
ENSPTRG00000008904	0	1
ENSPTRG00000008912	0	1
ENSPTRG00000008914	0	1
ENSPTRG00000008917	1	0
ENSPTRG00000008919	0	1
ENSPTRG00000008923	0	2
ENSPTRG00000008924	5	1
ENSPTRG00000008925	2	0
ENSPTRG00000008926	1	3
ENSPTRG00000008929	0	3
ENSPTRG00000008930	0	1
ENSPTRG00000008937	1	0
ENSPTRG00000008938	1	0
ENSPTRG00000008939	1	0
ENSPTRG00000008941	1	0
ENSPTRG00000008946	0	1
ENSPTRG00000008947	1	1
ENSPTRG00000008950	0	1
ENSPTRG00000008951	2	0
ENSPTRG00000008954	2	0
ENSPTRG00000008955	4	4
ENSPTRG00000008956	1	5
ENSPTRG00000008957	1	0
ENSPTRG00000008958	0	1
ENSPTRG00000008959	0	1
ENSPTRG00000008960	1	0
ENSPTRG00000008961	1	1
ENSPTRG00000008962	1	0
ENSPTRG00000008964	6	3
ENSPTRG00000008967	0	1
ENSPTRG00000008970	0	5
ENSPTRG00000008972	3	1
ENSPTRG00000008974	0	1
ENSPTRG00000008976	1	1
ENSPTRG00000008977	1	0
ENSPTRG00000008986	1	2
ENSPTRG00000008988	1	2
ENSPTRG00000008989	0	1
ENSPTRG00000008991	2	1
ENSPTRG00000008993	0	1
ENSPTRG00000008996	1	1
ENSPTRG00000009004	1	0
ENSPTRG00000009005	1	1
ENSPTRG00000009007	1	0
ENSPTRG00000009008	1	5
ENSPTRG00000009010	2	0
ENSPTRG00000009011	1	0
ENSPTRG00000009013	3	1
ENSPTRG00000009016	2	0
ENSPTRG00000009017	3	6
ENSPTRG00000009018	0	1
ENSPTRG00000009021	0	2
ENSPTRG00000009023	3	0
ENSPTRG00000009026	2	3
ENSPTRG00000009028	5	1
ENSPTRG00000009031	0	1
ENSPTRG00000009032	1	0
ENSPTRG00000009033	1	0
ENSPTRG00000009036	1	1
ENSPTRG00000009044	2	1
ENSPTRG00000009046	0	1
ENSPTRG00000009049	1	1
ENSPTRG00000009051	3	5
ENSPTRG00000009052	3	7
ENSPTRG00000009053	1	1
ENSPTRG00000009057	1	3
ENSPTRG00000009058	1	1
ENSPTRG00000009059	0	2
ENSPTRG00000009067	7	3
ENSPTRG00000009070	0	3
ENSPTRG00000009074	0	1
ENSPTRG00000009077	1	1
ENSPTRG00000009084	3	0
ENSPTRG00000009085	0	5
ENSPTRG00000009091	0	2
ENSPTRG00000009093	1	0
ENSPTRG00000009096	1	1
ENSPTRG00000009097	1	0
ENSPTRG00000009100	2	4
ENSPTRG00000009103	1	3
ENSPTRG00000009105	2	0
ENSPTRG00000009106	1	2
ENSPTRG00000009108	1	2
ENSPTRG00000009111	1	0
ENSPTRG00000009112	1	0
ENSPTRG00000009115	2	0
ENSPTRG00000009120	1	1
ENSPTRG00000009122	0	2
ENSPTRG00000009125	1	0
ENSPTRG00000009128	2	2
ENSPTRG00000009129	3	0
ENSPTRG00000009130	2	1
ENSPTRG00000009131	2	0
ENSPTRG00000009132	1	1
ENSPTRG00000009134	2	2
ENSPTRG00000009135	1	0
ENSPTRG00000009137	1	0
ENSPTRG00000009149	1	1
ENSPTRG00000009158	0	2
ENSPTRG00000009159	3	1
ENSPTRG00000009161	0	1
ENSPTRG00000009162	0	1
ENSPTRG00000009163	1	0
ENSPTRG00000009165	2	0
ENSPTRG00000009167	3	1
ENSPTRG00000009169	0	3
ENSPTRG00000009171	0	1
ENSPTRG00000009172	1	0
ENSPTRG00000009173	0	1
ENSPTRG00000009177	1	1
ENSPTRG00000009178	1	1
ENSPTRG00000009180	2	1
ENSPTRG00000009181	2	1
ENSPTRG00000009183	0	3
ENSPTRG00000009187	1	0
ENSPTRG00000009189	1	1
ENSPTRG00000009190	2	0
ENSPTRG00000009195	1	0
ENSPTRG00000009197	1	1
ENSPTRG00000009199	0	2
ENSPTRG00000009200	1	0
ENSPTRG00000009203	1	0
ENSPTRG00000009207	1	0
ENSPTRG00000009210	0	1
ENSPTRG00000009211	0	3
ENSPTRG00000009214	1	0
ENSPTRG00000009216	1	1
ENSPTRG00000009219	0	1
ENSPTRG00000009221	3	4
ENSPTRG00000009222	1	0
ENSPTRG00000009223	1	0
ENSPTRG00000009226	1	0
ENSPTRG00000009229	0	1
ENSPTRG00000009230	0	1
ENSPTRG00000009233	0	1
ENSPTRG00000009234	1	1
ENSPTRG00000009236	6	4
ENSPTRG00000009241	2	1
ENSPTRG00000009247	1	1
ENSPTRG00000009252	2	0
ENSPTRG00000009254	1	0
ENSPTRG00000009256	8	3
ENSPTRG00000009259	0	2
ENSPTRG00000009262	1	1
ENSPTRG00000009263	0	1
ENSPTRG00000009264	2	2
ENSPTRG00000009265	1	0
ENSPTRG00000009269	0	1
ENSPTRG00000009270	5	1
ENSPTRG00000009272	2	0
ENSPTRG00000009274	0	1
ENSPTRG00000009277	0	1
ENSPTRG00000009279	0	1
ENSPTRG00000009281	0	1
ENSPTRG00000009284	0	2
ENSPTRG00000009286	1	0
ENSPTRG00000009287	0	3
ENSPTRG00000009288	2	1
ENSPTRG00000009295	0	1
ENSPTRG00000009297	1	0
ENSPTRG00000009299	1	0
ENSPTRG00000009300	2	2
ENSPTRG00000009301	1	2
ENSPTRG00000009304	2	1
ENSPTRG00000009306	2	2
ENSPTRG00000009313	0	5
ENSPTRG00000009314	1	0
ENSPTRG00000009315	1	2
ENSPTRG00000009319	5	0
ENSPTRG00000009320	0	2
ENSPTRG00000009323	0	1
ENSPTRG00000009326	5	0
ENSPTRG00000009329	3	1
ENSPTRG00000009330	1	2
ENSPTRG00000009334	1	0
ENSPTRG00000009335	1	0
ENSPTRG00000009336	1	0
ENSPTRG00000009337	2	1
ENSPTRG00000009338	2	0
ENSPTRG00000009342	1	1
ENSPTRG00000009349	0	1
ENSPTRG00000009350	0	1
ENSPTRG00000009352	0	2
ENSPTRG00000009356	0	1
ENSPTRG00000009358	0	1
ENSPTRG00000009361	3	4
ENSPTRG00000009363	1	0
ENSPTRG00000009365	0	1
ENSPTRG00000009368	0	1
ENSPTRG00000009369	1	5
ENSPTRG00000009371	2	2
ENSPTRG00000009382	0	1
ENSPTRG00000009383	1	2
ENSPTRG00000009384	1	0
ENSPTRG00000009385	2	0
ENSPTRG00000009386	0	1
ENSPTRG00000009387	1	1
ENSPTRG00000009389	1	0
ENSPTRG00000009391	1	1
ENSPTRG00000009393	1	11
ENSPTRG00000009397	4	1
ENSPTRG00000009402	0	1
ENSPTRG00000009405	0	2
ENSPTRG00000009406	2	2
ENSPTRG00000009413	1	0
ENSPTRG00000009414	0	1
ENSPTRG00000009419	0	1
ENSPTRG00000009420	2	1
ENSPTRG00000009421	0	2
ENSPTRG00000009422	0	2
ENSPTRG00000009423	1	1
ENSPTRG00000009427	4	2
ENSPTRG00000009428	0	4
ENSPTRG00000009431	0	2
ENSPTRG00000009433	2	2
ENSPTRG00000009434	1	1
ENSPTRG00000009436	1	5
ENSPTRG00000009440	0	1
ENSPTRG00000009441	1	1
ENSPTRG00000009442	1	1
ENSPTRG00000009446	2	2
ENSPTRG00000009447	1	2
ENSPTRG00000009448	1	0
ENSPTRG00000009449	0	1
ENSPTRG00000009450	1	2
ENSPTRG00000009453	0	1
ENSPTRG00000009454	0	1
ENSPTRG00000009457	2	5
ENSPTRG00000009458	0	1
ENSPTRG00000009459	1	0
ENSPTRG00000009460	1	1
ENSPTRG00000009464	3	2
ENSPTRG00000009465	0	1
ENSPTRG00000009471	0	1
ENSPTRG00000009472	0	3
ENSPTRG00000009474	0	1
ENSPTRG00000009477	2	0
ENSPTRG00000009481	0	1
ENSPTRG00000009488	2	5
ENSPTRG00000009491	1	0
ENSPTRG00000009492	3	2
ENSPTRG00000009493	4	2
ENSPTRG00000009496	0	2
ENSPTRG00000009497	2	4
ENSPTRG00000009502	2	1
ENSPTRG00000009504	2	1
ENSPTRG00000009506	0	1
ENSPTRG00000009508	1	1
ENSPTRG00000009509	4	2
ENSPTRG00000009511	1	3
ENSPTRG00000009512	1	0
ENSPTRG00000009513	1	0
ENSPTRG00000009514	2	1
ENSPTRG00000009515	0	1
ENSPTRG00000009516	1	1
ENSPTRG00000009518	1	0
ENSPTRG00000009519	1	0
ENSPTRG00000009520	1	2
ENSPTRG00000009522	0	1
ENSPTRG00000009523	0	2
ENSPTRG00000009526	0	1
ENSPTRG00000009531	0	1
ENSPTRG00000009532	1	1
ENSPTRG00000009534	0	1
ENSPTRG00000009535	0	1
ENSPTRG00000009537	3	5
ENSPTRG00000009538	0	1
ENSPTRG00000009539	3	0
ENSPTRG00000009541	3	2
ENSPTRG00000009543	0	3
ENSPTRG00000009544	5	1
ENSPTRG00000009546	0	2
ENSPTRG00000009551	0	2
ENSPTRG00000009552	1	1
ENSPTRG00000009554	1	1
ENSPTRG00000009555	3	1
ENSPTRG00000009556	1	0
ENSPTRG00000009557	0	4
ENSPTRG00000009560	1	0
ENSPTRG00000009562	5	3
ENSPTRG00000009564	0	1
ENSPTRG00000009568	5	7
ENSPTRG00000009570	8	4
ENSPTRG00000009573	11	2
ENSPTRG00000009577	2	0
ENSPTRG00000009578	0	1
ENSPTRG00000009580	0	1
ENSPTRG00000009581	4	4
ENSPTRG00000009583	3	6
ENSPTRG00000009584	1	3
ENSPTRG00000009587	8	3
ENSPTRG00000009588	1	5
ENSPTRG00000009592	0	1
ENSPTRG00000009593	0	1
ENSPTRG00000009595	1	2
ENSPTRG00000009597	8	1
ENSPTRG00000009598	1	0
ENSPTRG00000009600	1	8
ENSPTRG00000009603	1	0
ENSPTRG00000009604	1	5
ENSPTRG00000009605	1	0
ENSPTRG00000009607	1	1
ENSPTRG00000009610	2	0
ENSPTRG00000009611	1	1
ENSPTRG00000009613	0	1
ENSPTRG00000009614	1	0
ENSPTRG00000009615	1	0
ENSPTRG00000009616	1	0
ENSPTRG00000009617	1	1
ENSPTRG00000009619	1	1
ENSPTRG00000009620	1	2
ENSPTRG00000009621	0	1
ENSPTRG00000009623	0	1
ENSPTRG00000009624	1	0
ENSPTRG00000009626	0	1
ENSPTRG00000009638	1	2
ENSPTRG00000009641	0	3
ENSPTRG00000009643	1	10
ENSPTRG00000009645	0	3
ENSPTRG00000009647	2	1
ENSPTRG00000009651	0	3
ENSPTRG00000009653	2	4
ENSPTRG00000009654	0	1
ENSPTRG00000009656	1	2
ENSPTRG00000009660	1	0
ENSPTRG00000009663	6	3
ENSPTRG00000009665	0	1
ENSPTRG00000009669	3	3
